title,address,jobType,educational,workExperience,workTag,salary,salaryMonth,companyTag,hrWork,hrName,practice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
数据分析,苏州,数据分析,本科,3-5年,电商/零售行业数据相关经验|数据分析/挖掘经验||||||,"[8000, 10000]",13薪,"[""绩效奖金"", ""保底工资"", ""股票期权"", ""五险一金"", ""定期体检"", ""年终奖"", ""节日福利"", ""团建聚餐"", ""节假日加班费"", ""交通补助"", ""加班补助"", ""法定节假日三薪"", ""带薪年假""]",任女士,招聘经理,False,头厨,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20240321/7bf6f160950405e992d4c92cf261e645ecfd58a169e70a9928c682470cd8975487e6e40f54aa2be4.png.webp?x-oss-process=image/resize,w_100,limit_0",电子商务,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/ebb6616501a32dd51H142d-1FVJX.html?lid=aImV9WNsz7X.search.38&securityId=Gp0q8dOpHxTNA-F1nrpciKlEU4PwldXSewBxvIRxerPbNDKe6ua3VWop1tEf6QyH-qjyFd8QyQzVww4dm8pY4UzlGvHE-vBbyE5vLZIceQaEtltzWTsc_Ik2Xnkn8BtHFjwApW2DoSxSLJSd-5Eftkw~&sessionId=,https://www.zhipin.com/gongsi/512c0d1e6b4065d81XF529i0GFY~.html,
数据分析讲师,苏州,数据分析,本科,3-5年,Power BI|数据分析/挖掘经验|Tableau|计算机相关专业||||,"[10000, 15000]",0薪,"[""节假日加班费"", ""年终奖"", ""绩效奖金"", ""股票期权"", ""加班补助""]",汪女士,HRD,False,苏州光之年智能科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230907/7bf6f160950405e9272e413c8eea0d808366155f64a11bb68bbdfb235f483dec91b1715b2967dc63.png.webp?x-oss-process=image/resize,w_100,limit_0",互联网,不需要融资,"[0, 20]",https://www.zhipin.com/job_detail/0b5300fb1c4ab4271Hdy3dy1E1JU.html?lid=aImV9WNsz7X.search.39&securityId=S7g4hTmCRejoS-Q1zsl8KrYTzREcvuG21FerspWUaL-txH7fxORi2SRj3PfTkIYhbKuDFNZuJQEr59eAk45Fh_PKn8iNIcxA-HohPF1-rdRboHfvGsH8&sessionId=,https://www.zhipin.com/gongsi/9969efc8ceb4d7081X190tW6ElE~.html,苏州工业园区
工业数据分析,苏州,数据分析,本科,3-5年,计算机相关专业|数学/统计相关专业|机器学习,"[15000, 25000]",13薪,"[""餐补"", ""五险一金"", ""节日福利"", ""年终奖"", ""员工旅游"", ""带薪年假"", ""宿舍有空调"", ""定期体检"", ""免费班车"", ""包住""]",万女士,HRBP,False,友达数位,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220512/7bf6f160950405e99113df5c2b3fd7b8ca1d23442f2c07b4bf569901bceeb92c520750d5caf42b69.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/ca767a30ce0481651Hx52Nu_GVBQ.html?lid=aImV9WNsz7X.search.40&securityId=Zxn57OL3G2qH9-T10ynNMUu9n8IKiZt2_MD48jMW6UHpj9Cbkyoy224mWP6cxWeVkWIOkDhqtZMHP33gL76Au15-uFGy4vLH_lgIAOk9QJtRs2cvmslTfuwtjp3It-dtMCz_5Ot3ubXwNBV1TES9XSA~&sessionId=,https://www.zhipin.com/gongsi/7f6140e4e3c553f21XV70t66GVs~.html,苏州工业园区
数据分析助理,苏州,数据分析,本科,在校/应届,金融行业数据相关经验|数据分析/挖掘经验|,"[5000, 7000]",13薪,"[""五险一金"", ""定期体检"", ""绩效奖金"", ""年终奖"", ""带薪年假"", ""员工旅游"", ""节日福利""]",唐先生,法人代表,False,苏州复盘商务咨询,"https://img.bosszhipin.com/beijin/upload/com/logo/20221025/7b5b554d84f9729c67148ef845e8234e019f96c8978e28dac7d72390d3b12dab14a304edacfd01a0.png?x-oss-process=image/resize,w_100,limit_0",咨询,不需要融资,"[0, 20]",https://www.zhipin.com/job_detail/bade3b89dd84b6781HR92Ny4E1NY.html?lid=aImV9WNsz7X.search.41&securityId=NzHYkFuWT3nrZ-m1aMeCxnoU8nThMy2QnQ0soKStOE9h6QkGfSoudOWw7emTH1xrIy37S6Ti4o4L3lQSLawH9pTfufrZIOtNFJNXU2CGwcGxTqatyak~&sessionId=,https://www.zhipin.com/gongsi/7690787007ddb6001Xd83tW5GFI~.html,吴中区
数据分析讲师,苏州,数据分析,本科,3-5年,数据分析/挖掘经验|Tableau|计算机相关专业|SQL|,"[13000, 20000]",0薪,无,谢女士,hr,False,苏州数梦科技,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/1dc173255d90f10e1HNy3dm6GVFX.html?lid=aImV9WNsz7X.search.42&securityId=7AbxK9gc6mgGu-01GYbHSZ8mZrsfl6l0UcunnR34m0vJ35hoFo6WujBpvMhAfG_VjjlYYm5T1_STJ32MKHNCjKvE4hDvZgFrb9W422QX3clHvU_OU4SC&sessionId=,https://www.zhipin.com/gongsi/85525079a06c32a51HJ82Ny4F1A~.html,吴中区
数据分析专员,苏州,数据分析,本科,1-3年,数学/统计相关专业|数据分析/挖掘经验|半导体,"[5000, 6000]",0薪,"[""员工旅游"", ""五险一金"", ""有无线网"", ""带薪年假"", ""绩效奖金"", ""团建聚餐"", ""全勤奖"", ""生日福利"", ""年终奖"", ""定期体检"", ""节日福利""]",赵女士,人事主管,False,欣威晟,"https://c-res.zhipin.com/jrs/7_96b8463fe42082bd529b18c75cde9f4a.jpg?x-oss-process=image/resize,w_100,limit_0",半导体/芯片,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/8b7b12dfa936ec0a03V40tu_FVdZ.html?lid=aImV9WNsz7X.search.43&securityId=y1ypWg-AKXp1q-A1hSnKnRHKnFzlr4CnR1hhD9UpiwLjUuSG_DLj3qR0HtLFg3F2a1DzpSqDVHfXiM1EctUPJA92BjTzjiOmrdwdzpRBeL4wVsJ-MBo~&sessionId=,https://www.zhipin.com/gongsi/668b33cf8d8052391Xx60tW-E1c~.html,苏州工业园区
数据分析工程师,苏州,数据分析,本科,1-3年,数据分析|SAS|SPSS|SQL|Python|数据架构师,"[11000, 16000]",14薪,"[""年终奖"", ""五险一金"", ""员工旅游"", ""带薪年假"", ""零食下午茶"", ""定期体检"", ""交通补助"", ""节日福利""]",金先生,CEO,False,中地行信息技术,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190322/777dc352d9cef38dd139a38a6f5780f33eff6b265516629f4faa1d4c56196d63_s.jpg?x-oss-process=image/resize,w_100,limit_0",人工智能,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/7fc8a2e50af6da9f33F62Ni4EFo~.html?lid=aImV9WNsz7X.search.44&securityId=gLw1H14Ay9rGG-o1fjnSEpGVsERCXAv0KpZPY5kCzhclDfuRvuLDWaVxXjEYz_B46pBkphQ8PRr9wcqJ-joD6N3KF-JPYY0n2nIBrLKQssjjIcI~&sessionId=,https://www.zhipin.com/gongsi/6e9621ab497763db0nFy2Ni8.html,苏州工业园区
数据分析工程师,苏州,数据分析,硕士,经验不限,数据分析/挖掘经验|NGS数据分析|SQL|Python|,"[15000, 25000]",0薪,"[""带薪年假"", ""年终奖"", ""意外险"", ""五险一金""]",张女士,HR,False,麦锐克,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20240613/7bf6f160950405e98ca5bac22953f0003f8665d4c57c0886630ca63b1dcddffae67916ce51692c57.png.webp?x-oss-process=image/resize,w_100,limit_0",医疗器械,天使轮,"[20, 99]",https://www.zhipin.com/job_detail/e9cdfe05a11d3faa1HN-2Nq1FlFV.html?lid=aImV9WNsz7X.search.45&securityId=_k8XiLMbRr1f5-w1QZorKtr1SVx6E6T1d9-QXHgsF0cVl2qScoHNd31K8f21CcNaK4hVzH5ZwGHQIZzZFDOBuft2-1EfcZsELWll_QUrWyKqscZVxhnN8KBAVxlESRsy4jVQA_2Pct8cg0a4Czgz0rc~&sessionId=,https://www.zhipin.com/gongsi/b071e605fb9243021HF62dm7ElU~.html,
门店商圈分析/数据分析,苏州,数据分析,本科,经验不限,业务数据分析|业务模式/运营策略优化|用户深度研究||||,"[7000, 10000]",0薪,"[""五险一金""]",李女士,HR,False,喜家德集团,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20240305/7bf6f160950405e9b96ab52c775512c548c209a21d1b8ba6c5352c618b177ceb832516de0bdff419.png.webp?x-oss-process=image/resize,w_100,limit_0",餐饮,不需要融资,"[1000, 9999]",https://www.zhipin.com/job_detail/cce2e9cdb2c1d3ed03R83t28EFZY.html?lid=aImV9WNsz7X.search.46&securityId=oJfUE4PgsT9oD-l1h6I3BCwDnwT8xiHnPVaRk7-tx8QYQ-oHND3fpfoXYMVBSOFivBnmqVTsCPeXRvNjF3OAXxEQwyG1M_u0XIBPj9aFmlsluwfXsz2MGgunNJKa7T91qL1BrgQrjMYbz8SDb6nbPN9Z&sessionId=,https://www.zhipin.com/gongsi/97febc5b6a1ee7fa1HZy2NW8GVc~.html,相城区
数据分析工程师,苏州,数据分析,本科,3-5年,Python|数据分析/挖掘经验|留学生优先|国内院校优先|||,"[8000, 13000]",0薪,"[""年终奖"", ""法定节假日三薪"", ""节假日加班费"", ""定期体检"", ""免费工装"", ""保底工资"", ""宿舍有空调"", ""股票期权"", ""餐补"", ""夜班补助"", ""团建聚餐"", ""住房补贴"", ""有无线网"", ""员工旅游"", ""加班补助"", ""全勤奖"", ""带薪年假"", ""免费班车"", ""节日福利"", ""五险一金""]",黄先生,高级经理,False,立讯智造,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190531/7146667bf1ef1d9a7fbda21b0015cc32309cf5ea5e5cc4ee48cd0e3474aef4ea_s.jpg?x-oss-process=image/resize,w_100,limit_0",智能硬件,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/afc5559e2f59ab261Hd_29y6GFFT.html?lid=aImV9WNsz7X.search.47&securityId=MXrbZO0yw6YQ3-c12mYj45PA9hYBkl2wR6nEkUzC3ioy1hSE_FHad3Z92j3L_MfQmByC17iy5ZFiVzsjqC_E1H_UNTmFAuwjROZZHtCNZQbdYGgjOA~~&sessionId=,https://www.zhipin.com/gongsi/c1d9d9ca5710d75103J43du4FQ~~.html,昆山市
isv高级数据分析经理,苏州,数据分析,本科,5-10年,数据银行|电商/零售行业数据相关经验|京东数坊|高端美妆,"[20000, 30000]",0薪,"[""五险一金"", ""定期体检"", ""员工旅游"", ""年终奖"", ""带薪年假"", ""补充医疗保险"", ""节日福利"", ""绩效奖金"", ""加班补助""]",张先生,HR,False,ecMAX,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20220110/7bf6f160950405e9e2effe0dff24d41f53b55933c37a884c49f27a9b3c085eaa66efaed9777dc6bc.jpg?x-oss-process=image/resize,w_100,limit_0",电子商务,B轮,"[500, 999]",https://www.zhipin.com/job_detail/479a112ca2e6fca21HN_2di7GFRS.html?lid=aImV9WNsz7X.search.48&securityId=pYbKoOFPzx4gB-N1qmZWqP2LfVpn9kg6NbVxXf4r5lDWbUw6P3njKbQRPn0R1MydkqdpbVcf1JmwUwJFnqoFw_HGH4C3T2_EaXwChvaPG4lYLnGI&sessionId=,https://www.zhipin.com/gongsi/4f28cb7c75d932621HV_0tq_.html,苏州工业园区
零售行业数据分析,苏州,数据分析,大专,1-3年,市场数据分析|竞品分析|用户分析,"[4000, 5000]",13薪,无,孙先生,招聘主管,False,江苏中和动能科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230527/7bf6f160950405e95cc465c62a15232df742327535a37f61a8876c468c129fd72c50210891d1dd90.jpg?x-oss-process=image/resize,w_100,limit_0",批发/零售,未融资,"[1000, 9999]",https://www.zhipin.com/job_detail/e0e8e479f7f374171XV_3Ni5EFBU.html?lid=aImV9WNsz7X.search.49&securityId=Nuaae8A1Zqcwp-n1zcF32vPTaTUyMfq8dY5xQxPrPgkDFJ8ZuIP_4aA45EOggyFmDhJw9Hvo_fBglhUe8TlrV7UVO0vpB_MqgHv5SljG4SaB0k1dLCUUN5u0MbGnzis9PP2sCu1TwcNbOTUvyTZKi9k~&sessionId=,https://www.zhipin.com/gongsi/c79fd57029fd86e21n1509m8ElA~.html,常熟市
数据分析工程师（特征分析）,苏州,数据分析,本科,1-3年,hive|数据分析/挖掘经验|报表开发|计算机相关专业|SQL||,"[9000, 13000]",0薪,"[""五险一金"", ""股票期权"", ""交通补助"", ""通讯补贴"", ""补充医疗保险"", ""年终奖"", ""生日福利"", ""免费落户"", ""团建聚餐"", ""定期体检"", ""餐补"", ""生育礼金"", ""员工旅游"", ""带薪年假"", ""意外险"", ""生日礼金"", ""结婚礼金"", ""节日福利"", ""零食下午茶""]",翟女士,HRBP,False,迈科网络,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190228/e95047a546e7d7b5354e4e4c3728ff8eb8ab523cd9c2d54375516067c53981b9.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,B轮,"[100, 499]",https://www.zhipin.com/job_detail/592e825cee955f5b1XF-296-FVVQ.html?lid=aImV9WNsz7X.search.50&securityId=6UtkYdPJ_n00l-k1Py--dXlaR8KeUxGkDHmNXfed4zLe9stEaaawfv35o2YVSqCUl8ZEOxB0FMuY4JkRhGbHgNL8-gXlgQ84dcryMtWBYcTT5-hgvG6MwECfXLVDk8Ih1TUFFv-kgYfnjik7qza9&sessionId=,https://www.zhipin.com/gongsi/0d382e9128b119f51Xx709U~.html,相城区
行业数据分析研究岗,苏州,数据分析,本科,1-3年,业务数据分析|BI平台建设|用户深度研究|定性研究|||||||||,"[7000, 11000]",0薪,"[""生日红包"", ""股票期权"", ""员工旅游"", ""带薪年假"", ""节日福利"", ""五险一金"", ""年终奖"", ""零食下午茶""]",吴女士,行政,False,苏州云雀,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20210902/7bf6f160950405e9ef8f86e77ac9f98e92185ae242cf2bbc39fa0416b7bb6fd6d7620b22ddb772a7.jpg?x-oss-process=image/resize,w_100,limit_0",广告营销,未融资,"[20, 99]",https://www.zhipin.com/job_detail/865e2e0f663d7de503R93tS1EFJQ.html?lid=aImV9WNsz7X.search.51&securityId=HDGkiL7izonz8-s1p28xCTQux-VTz7TrGqZJHYGK5BMa1NE83XTzne3luilOmxIUKeoANdE65flkppI9QUCtc8g38zfveHII4AmULSE6YrXQ6Zzkvci1z1ZuvLCRFFC1uP7T2MmIi69vLfU6zKXU0n8~&sessionId=,https://www.zhipin.com/gongsi/ae485e07145ca9721nNy39i7ElY~.html,苏州工业园区
数据分析,苏州,数据分析,本科,1-3年,SAS|Python|数学/统计相关专业,"[8000, 13000]",13薪,"[""餐补"", ""节日福利"", ""五险一金"", ""带薪年假"", ""通讯补贴"", ""年终奖"", ""定期体检"", ""交通补助""]",姜女士,HR,False,万物梁行,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20211202/7bf6f160950405e910f78a892a9ae46b69f162b2fc32e230bcebe780c430d1be4a2031cf1df8d000.jpg?x-oss-process=image/resize,w_100,limit_0",物业管理,未融资,"[0, 10000]",https://www.zhipin.com/job_detail/11ebc950c9f373d503Ry2966EVJU.html?lid=aImV9WNsz7X.search.53&securityId=wcsiSBK5YfRO5-T13dFAsmIf4ywV9ts7hSemZ8Xg3zu5nL1CEJo_O3XWkP5WcQZU4yFNq2FOYz2Xn_wumfCunRzJhm8f8Y246rNZt9PH0AEoRwiBT_w~&sessionId=,https://www.zhipin.com/gongsi/0032657da3dc8aa71nZz2Nu0FFA~.html,昆山市
数据分析,苏州,数据分析,本科,1-3年,数据分析/挖掘经验|数学/统计相关专业,"[7000, 9000]",0薪,"[""意外险"", ""节假日加班费"", ""节日福利"", ""餐补"", ""年终奖"", ""五险一金"", ""带薪年假"", ""定期体检"", ""生日福利""]",杨女士,人事,False,苏康养健康体检中心,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",医疗服务,未融资,"[100, 499]",https://www.zhipin.com/job_detail/c839dcb537df5f5303R63t-1ElFQ.html?lid=aImV9WNsz7X.search.54&securityId=h86aaHjSB5P1n-s1N7FxgWK6XZZgn3gsuuJxOXNUqOnE9e_eoyxNa0Vw8gKTxQT_lVQyHTujTZU782ndp2V16Bb8ngoEPvLFAw0s0ZV1zU7AGDSnzVtG&sessionId=,https://www.zhipin.com/gongsi/403460d80b11dace1HV-0tW0GFU~.html,姑苏区
数据分析师实习生,苏州,数据分析,本科,2个月,数学/统计相关专业|计算机相关专业|经济/工商管理相关专业,"[140, 160]",0薪,"[""节日福利"", ""五险一金"", ""带薪年假"", ""员工旅游"", ""餐补""]",吕女士,人事主管,True,瀚中睿方数据科技,"https://c-res.zhipin.com/jrs/6223f97230af10b285875e0fd42e8d2f.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,天使轮,"[20, 99]",https://www.zhipin.com/job_detail/b4ae36cb518d5c1703V529m8E1ZV.html?lid=aImV9WNsz7X.search.55&securityId=Fm1B4qTJrzK0A-h1TiagcTkquCIbNHXZtKSRybphMee2o2dopTJIhOOMcPyZPu15saIj5EYEK_XIoohH65M96utiY0uul5lmTXeI_MJUXOowP7T89sw~&sessionId=,https://www.zhipin.com/gongsi/2a8680316048e9690XF909u4GQ~~.html,昆山市
数据分析师,苏州,数据分析,本科,2个月,Python|R|SPSS|数学/统计相关专业|计算机相关专业|,"[100, 200]",0薪,"[""生日福利"", ""零食下午茶"", ""节日福利"", ""宿舍有空调"", ""底薪加提成"", ""员工旅游"", ""全勤奖"", ""年终奖"", ""保底工资"", ""有无线网"", ""五险一金"", ""绩效奖金""]",徐先生,经理,True,畅悦智能,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,天使轮,"[20, 99]",https://www.zhipin.com/job_detail/97e9a49c3f6b548c1HJ-3ty0FFNV.html?lid=aImV9WNsz7X.search.56&securityId=Ivgihs5ovKxQc-31s0fChP1djVHkPB-ZpWl5dCRsGf6B9cMT4NCNqPFAjSKYAw_HOf9zXX26rpxLeKBT2diJky8kseryc3Ymd6qTGEqHW0HVQ3AVJG8Z&sessionId=,https://www.zhipin.com/gongsi/9144ae0643ef4db41HF62928EVc~.html,吴中区
电商数据分析专员,苏州,数据分析,本科,1-3年,数学/统计相关专业|数据分析/挖掘经验|,"[6000, 8000]",0薪,无,徐女士,招聘者,False,艾川森,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",电子商务,未融资,"[20, 99]",https://www.zhipin.com/job_detail/b8b7ed456b26867903R429i-FFdU.html?lid=aImV9WNsz7X.search.57&securityId=Ue363Sv3yP5Kk-Q1yay_bNJtjLXpvtfAe_BCW8GuIaOCV-yom5XlcSGPA-YzsLiDJcCvG218bLcUs2kwvahwKenQ0pE6gBfHmW_HRzkKxqQDBghmScK-Z2p0AZY6GY2G8yv7m2kqXerPE0fgooOIBcE~&sessionId=,https://www.zhipin.com/gongsi/a00ed574009334f21HZ42tq5E1Q~.html,
大数据分析,苏州,数据分析,本科,3-5年,APP|大数据分析,"[12000, 18000]",0薪,"[""五险一金"", ""年终奖"", ""定期体检"", ""加班补助"", ""全勤奖"", ""补充医疗保险"", ""股票期权"", ""餐补"", ""员工旅游"", ""免费班车"", ""带薪年假"", ""节日福利"", ""零食下午茶""]",栾先生,人事经理,False,通付盾,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200603/9a8809055ce6de4e40f70914f5a413d0956cc206404766a753dbd40ec71c9340_s.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,C轮,"[100, 499]",https://www.zhipin.com/job_detail/cebd5820b539f1b81Xx93tm6FFJX.html?lid=aImV9WNsz7X.search.58&securityId=BofSDjgRynacs-r1g0WJLoO2zJguKF6MmNh5TkEiShyaB8RAhIkg6DeFBj3Dlkw6mYnOlIKfr0y5Bw5lREbGS0aXr0WnCtELd-9FsJJhaoPQgASS&sessionId=,https://www.zhipin.com/gongsi/2527962545dd7ca51HZz39Q~.html,苏州工业园区
临床数据分析员,苏州,数据分析,本科,3-5年,临床工作经验|医学相关专业|统计学相关专业|SNPS||,"[15000, 20000]",0薪,"[""绩效奖金"", ""生日福利"", ""工龄奖"", ""带薪年假"", ""员工旅游"", ""节日福利"", ""定期体检"", ""年终奖"", ""五险一金"", ""零食下午茶"", ""交通补助"", ""餐补""]",包女士,人力资源HRBP,False,苏州昂凯生命科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20221212/7bf6f160950405e904a0a95d67a9223a3032b6dbb804a04113a57c3cbc596a572389f2645227eebd.jpg?x-oss-process=image/resize,w_100,limit_0",生物/制药,B轮,"[20, 99]",https://www.zhipin.com/job_detail/5278e73bd47d443e1H1y2N-1FVFU.html?lid=aImV9WNsz7X.search.59&securityId=cycbzNxNNar83-51TDaf_E9QZ_ewhDgpjVTX-6GFpFSyKAIkx-GxP6eYZXe5gWY6grDNqrcmaTjLv02VJ32yvtCyBDiesF37rIkwgOP6nw2QNCWFOEQ~&sessionId=,https://www.zhipin.com/gongsi/a8055de9dfceab2f1XZ_3Nq-F1E~.html,虎丘区
交易大数据分析工程师,苏州,数据分析,本科,3-5年,机器学习建模经验|区块链|数据分析|数据分析/挖掘经验|||,"[9000, 14000]",0薪,"[""意外险"", ""包住"", ""团建聚餐"", ""节日福利"", ""保底工资"", ""企业年金"", ""宿舍有空调"", ""员工旅游"", ""带薪年假"", ""五险一金"", ""交通补助"", ""有无线网"", ""年终奖"", ""零食下午茶"", ""绩效奖金""]",黄先生,HR,False,野莓科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230711/7bf6f160950405e92fbfe5047f051d2a638959c681682c6b0fcd88daefa22bfdb50e9c85d6b2d980.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[0, 20]",https://www.zhipin.com/job_detail/55cebed16a9bdf9b0XV52dq1E1A~.html?lid=aImV9WNsz7X.search.60&securityId=TTxhwT_Ic6Huh-e1TPS-V5n4lpEneTYjlpOffPaP9VUIW7Ex7YfRIA8rmF28jNrBCQKYJp3zlB4vS_pho6QJU0hL3jaEPsQPyRUdmW84zL8I35I~&sessionId=,https://www.zhipin.com/gongsi/b06e26a5122dad953nZ7396_.html,
大数据分析,苏州,数据分析,本科,3-5年,APP|大数据分析,"[12000, 18000]",0薪,"[""五险一金"", ""年终奖"", ""定期体检"", ""加班补助"", ""全勤奖"", ""补充医疗保险"", ""股票期权"", ""餐补"", ""员工旅游"", ""免费班车"", ""带薪年假"", ""节日福利"", ""零食下午茶""]",栾先生,人事经理,False,通付盾,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200603/9a8809055ce6de4e40f70914f5a413d0956cc206404766a753dbd40ec71c9340_s.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,C轮,"[100, 499]",https://www.zhipin.com/job_detail/cebd5820b539f1b81Xx93tm6FFJX.html?lid=aImpmb21rf1.search.61&securityId=1tFgRbx19V8i--Y1njGIgesIOlHl6Fdk0Jud7NAXxo1LzLmYfAxEe1Q7_ez7FxO3d56nw4iO1nRugD-GrrMU8iSrq3fsvcNp4IMW4iqTkwEKtWGR&sessionId=,https://www.zhipin.com/gongsi/2527962545dd7ca51HZz39Q~.html,苏州工业园区
电商数据分析专员,苏州,数据分析,本科,1-3年,数学/统计相关专业|数据分析/挖掘经验|,"[6000, 8000]",0薪,无,徐女士,招聘者,False,艾川森,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",电子商务,未融资,"[20, 99]",https://www.zhipin.com/job_detail/b8b7ed456b26867903R429i-FFdU.html?lid=aImpmb21rf1.search.62&securityId=cOPjI4CieG9AO-w1er1FFMztQkDa9Y1EprBvTFJn5w4VQe2YRVZBGsXhfpm2fIkyfSOWMoXHU5fdSDWBqy0t454lYc6KhvRxqZOIrerMlSaDZLmX0PML2ww6QF9PQgb_NcB06s69uTp6flVHtgOG-Ic~&sessionId=,https://www.zhipin.com/gongsi/a00ed574009334f21HZ42tq5E1Q~.html,
临床数据分析员,苏州,数据分析,本科,3-5年,临床工作经验|医学相关专业|统计学相关专业|SNPS||,"[15000, 20000]",0薪,"[""绩效奖金"", ""生日福利"", ""工龄奖"", ""带薪年假"", ""员工旅游"", ""节日福利"", ""定期体检"", ""年终奖"", ""五险一金"", ""零食下午茶"", ""交通补助"", ""餐补""]",包女士,人力资源HRBP,False,苏州昂凯生命科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20221212/7bf6f160950405e904a0a95d67a9223a3032b6dbb804a04113a57c3cbc596a572389f2645227eebd.jpg?x-oss-process=image/resize,w_100,limit_0",生物/制药,B轮,"[20, 99]",https://www.zhipin.com/job_detail/5278e73bd47d443e1H1y2N-1FVFU.html?lid=aImpmb21rf1.search.63&securityId=KlYfYoOXi81pX-q1SnDGijNg8l9Zd0PY0_U-OoM5K-7W0Rp4mpHNG_KVmCzI539WCncKcYSd8Rww9KquLJLI5psf7ZcT-pn44SoXMKQGsTDJ4GrELYA~&sessionId=,https://www.zhipin.com/gongsi/a8055de9dfceab2f1XZ_3Nq-F1E~.html,虎丘区
电商数据分析（双休）,苏州,数据分析,本科,1-3年,数据分析/挖掘经验|函数|电商/零售行业数据相关经验,"[5000, 8000]",0薪,"[""带薪年假"", ""员工旅游"", ""五险一金"", ""年终奖"", ""全勤奖"", ""零食下午茶"", ""交通补助"", ""节日福利"", ""通讯补贴"", ""加班补助""]",程先生,老板,False,锦菲,"https://img.bosszhipin.com/beijin/upload/com/logo/20220314/7b5b554d84f9729c9b0b58a8100d7981698ed95f15cf9a70bedda63f89b719bcac19e45d2c970112.png?x-oss-process=image/resize,w_100,limit_0",电子商务,未融资,"[20, 99]",https://www.zhipin.com/job_detail/ad01fab29f58c3351H183NW0E1pW.html?lid=aImpmb21rf1.search.64&securityId=KWnCYT6th2C5o-u1OqIyvQFEjrOkk14D3V9ZAf5Kyd3xQAAgseaHlHQ8C3q8e3JkLBwYMvfNNwlFEOnI5TYt3QC6a6PO5Uz9AHc1e2143LEJ1hyQortfa8ngKPdLiTtQ6FIlDmq13Ha8nQI_-nZau-0~&sessionId=,https://www.zhipin.com/gongsi/b12492a5c0dd390d3nZ82dS7GA~~.html,姑苏区
